case_id,date,zip_code,crime_type
887266,2025-09-12,14206,Vandalism
814318,2025-09-12,14206,Theft
356051,2025-09-12,14206,Fraud
925340,2025-09-12,14206,Vandalism
202561,2025-09-12,14206,Vandalism
598926,2025-09-12,14206,Drug Offense
216169,2025-09-12,14217,Drug Offense
401666,2025-09-12,14217,Fraud
811825,2025-09-12,14217,Burglary
155379,2025-09-12,14217,Drug Offense
971385,2025-09-12,14217,Theft
706633,2025-09-12,14217,Vandalism
983962,2025-09-12,14217,Theft
304645,2025-09-12,14207,Fraud
315135,2025-09-12,14207,Vandalism
307893,2025-09-12,14207,Assault
645837,2025-09-12,14207,Burglary
656397,2025-09-12,14207,Assault
276098,2025-09-12,14207,Assault
646946,2025-09-12,14215,Fraud
964871,2025-09-12,14215,Theft
649298,2025-09-12,14215,Burglary
935731,2025-09-12,14215,Vandalism
968986,2025-09-12,14215,Vandalism
938455,2025-09-12,14204,Assault
992000,2025-09-12,14204,Drug Offense
142602,2025-09-12,14204,Fraud
232422,2025-09-12,14204,Drug Offense
554832,2025-09-12,14204,Theft
970137,2025-09-12,14204,Vandalism
860264,2025-09-12,14204,Burglary
724011,2025-09-12,14211,Fraud
153187,2025-09-12,14211,Fraud
836410,2025-09-12,14211,Fraud
712311,2025-09-12,14210,Fraud
962329,2025-09-12,14210,Assault
758583,2025-09-12,14210,Fraud
595700,2025-09-12,14210,Burglary
201545,2025-09-12,14219,Vandalism
577203,2025-09-12,14219,Assault
167142,2025-09-12,14219,Theft
820158,2025-09-12,14219,Burglary
834824,2025-09-12,14201,Assault
204536,2025-09-12,14201,Drug Offense
525558,2025-09-12,14201,Drug Offense
773875,2025-09-12,14201,Drug Offense
913447,2025-09-13,14210,Fraud
766768,2025-09-13,14210,Burglary
365328,2025-09-13,14210,Assault
627999,2025-09-13,14210,Vandalism
489312,2025-09-13,14218,Assault
136047,2025-09-13,14218,Assault
356825,2025-09-13,14218,Fraud
469722,2025-09-13,14218,Fraud
427425,2025-09-13,14218,Drug Offense
872534,2025-09-13,14218,Burglary
876812,2025-09-13,14218,Fraud
840542,2025-09-13,14208,Vandalism
877507,2025-09-13,14208,Vandalism
288319,2025-09-13,14208,Drug Offense
719189,2025-09-13,14208,Vandalism
709572,2025-09-13,14208,Assault
717178,2025-09-13,14208,Assault
218907,2025-09-13,14220,Vandalism
768610,2025-09-13,14220,Fraud
294859,2025-09-13,14220,Assault
266559,2025-09-13,14220,Theft
167924,2025-09-13,14220,Vandalism
448764,2025-09-13,14220,Theft
308278,2025-09-13,14211,Drug Offense
638712,2025-09-13,14211,Theft
884270,2025-09-13,14211,Assault
902623,2025-09-13,14211,Theft
888518,2025-09-13,14201,Assault
972110,2025-09-13,14201,Burglary
230039,2025-09-13,14201,Assault
880128,2025-09-13,14201,Drug Offense
692956,2025-09-13,14201,Burglary
239299,2025-09-13,14201,Fraud
850087,2025-09-13,14201,Assault
471050,2025-09-13,14202,Fraud
930131,2025-09-13,14202,Theft
703682,2025-09-13,14202,Theft
424175,2025-09-13,14202,Theft
392343,2025-09-13,14202,Fraud
651127,2025-09-13,14202,Theft
494698,2025-09-13,14212,Fraud
918916,2025-09-13,14212,Burglary
270542,2025-09-13,14212,Drug Offense
588629,2025-09-13,14215,Theft
379019,2025-09-13,14215,Theft
670169,2025-09-13,14215,Burglary
262870,2025-09-13,14215,Burglary
118099,2025-09-13,14215,Fraud
832907,2025-09-13,14215,Vandalism
168241,2025-09-13,14215,Burglary
585288,2025-09-13,14209,Vandalism
548700,2025-09-13,14209,Drug Offense
815848,2025-09-13,14209,Fraud
201869,2025-09-13,14209,Vandalism
712764,2025-09-13,14209,Assault
333460,2025-09-13,14209,Drug Offense
152314,2025-09-13,14209,Assault
864168,2025-09-13,14205,Burglary
612081,2025-09-13,14205,Fraud
549271,2025-09-13,14205,Burglary
228414,2025-09-13,14205,Burglary
395563,2025-09-13,14219,Assault
434221,2025-09-13,14219,Fraud
908315,2025-09-13,14219,Vandalism
109842,2025-09-13,14219,Theft
691688,2025-09-13,14219,Vandalism
653654,2025-09-13,14214,Theft
352917,2025-09-13,14214,Theft
887112,2025-09-13,14214,Drug Offense
152562,2025-09-13,14214,Assault
380515,2025-09-13,14214,Fraud
121392,2025-09-13,14217,Vandalism
700318,2025-09-13,14217,Fraud
232280,2025-09-13,14217,Theft
876382,2025-09-13,14217,Burglary
611343,2025-09-13,14216,Vandalism
223409,2025-09-13,14216,Assault
983182,2025-09-13,14216,Vandalism
390326,2025-09-13,14216,Theft
135566,2025-09-13,14216,Fraud
111445,2025-09-13,14216,Assault
175645,2025-09-14,14213,Fraud
813401,2025-09-14,14213,Drug Offense
734854,2025-09-14,14213,Drug Offense
132195,2025-09-14,14206,Burglary
286309,2025-09-14,14206,Fraud
251290,2025-09-14,14206,Theft
315223,2025-09-14,14206,Assault
561458,2025-09-14,14206,Burglary
249111,2025-09-14,14206,Vandalism
166037,2025-09-14,14210,Fraud
286676,2025-09-14,14210,Drug Offense
260673,2025-09-14,14210,Theft
513396,2025-09-14,14210,Theft
656971,2025-09-14,14216,Vandalism
323707,2025-09-14,14216,Fraud
457348,2025-09-14,14216,Drug Offense
259313,2025-09-14,14216,Drug Offense
182840,2025-09-14,14216,Assault
930843,2025-09-14,14205,Assault
973730,2025-09-14,14205,Burglary
389824,2025-09-14,14205,Fraud
554359,2025-09-14,14205,Vandalism
130735,2025-09-14,14205,Assault
847814,2025-09-14,14205,Assault
147658,2025-09-14,14215,Fraud
597905,2025-09-14,14215,Burglary
476346,2025-09-14,14215,Fraud
817780,2025-09-14,14215,Theft
410700,2025-09-14,14215,Theft
656251,2025-09-14,14215,Vandalism
244328,2025-09-14,14215,Burglary
237828,2025-09-14,14201,Theft
824548,2025-09-14,14201,Assault
546640,2025-09-14,14201,Drug Offense
560601,2025-09-14,14201,Burglary
922331,2025-09-14,14201,Assault
840967,2025-09-14,14201,Drug Offense
751327,2025-09-14,14203,Fraud
373594,2025-09-14,14203,Vandalism
719018,2025-09-14,14203,Vandalism
446213,2025-09-14,14203,Fraud
804709,2025-09-14,14202,Vandalism
174915,2025-09-14,14202,Vandalism
157255,2025-09-14,14202,Vandalism
240791,2025-09-14,14202,Vandalism
994821,2025-09-14,14209,Vandalism
295543,2025-09-14,14209,Assault
414049,2025-09-14,14209,Vandalism
136037,2025-09-14,14209,Burglary
882663,2025-09-14,14209,Drug Offense
590189,2025-09-14,14209,Drug Offense
341378,2025-09-15,14218,Assault
223708,2025-09-15,14218,Theft
829803,2025-09-15,14218,Fraud
332430,2025-09-15,14218,Assault
793381,2025-09-15,14218,Assault
618083,2025-09-15,14220,Drug Offense
975869,2025-09-15,14220,Assault
937841,2025-09-15,14220,Vandalism
127420,2025-09-15,14216,Fraud
128593,2025-09-15,14216,Drug Offense
255895,2025-09-15,14216,Drug Offense
569491,2025-09-15,14216,Vandalism
469495,2025-09-15,14216,Drug Offense
964641,2025-09-15,14216,Drug Offense
545244,2025-09-15,14216,Fraud
508193,2025-09-15,14209,Vandalism
456761,2025-09-15,14209,Burglary
900966,2025-09-15,14209,Vandalism
259251,2025-09-15,14209,Burglary
191668,2025-09-15,14209,Assault
631573,2025-09-15,14209,Vandalism
274151,2025-09-15,14213,Drug Offense
679236,2025-09-15,14213,Vandalism
834386,2025-09-15,14213,Vandalism
651218,2025-09-15,14213,Drug Offense
973581,2025-09-15,14213,Burglary
949450,2025-09-15,14205,Assault
530531,2025-09-15,14205,Drug Offense
212552,2025-09-15,14205,Drug Offense
220166,2025-09-15,14205,Burglary
593405,2025-09-15,14205,Burglary
520670,2025-09-15,14212,Vandalism
116208,2025-09-15,14212,Assault
732431,2025-09-15,14212,Drug Offense
930222,2025-09-15,14212,Assault
486423,2025-09-15,14212,Assault
434965,2025-09-15,14212,Theft
568740,2025-09-15,14201,Theft
209765,2025-09-15,14201,Theft
367950,2025-09-15,14201,Drug Offense
274420,2025-09-15,14201,Assault
918806,2025-09-15,14201,Vandalism
410034,2025-09-15,14217,Fraud
935406,2025-09-15,14217,Theft
713178,2025-09-15,14217,Drug Offense
622272,2025-09-15,14217,Fraud
910099,2025-09-15,14210,Vandalism
455311,2025-09-15,14210,Drug Offense
948571,2025-09-15,14210,Drug Offense
950201,2025-09-15,14210,Vandalism
918064,2025-09-15,14210,Drug Offense
685965,2025-09-15,14210,Burglary
357659,2025-09-15,14210,Fraud
454524,2025-09-16,14216,Burglary
608373,2025-09-16,14216,Burglary
542557,2025-09-16,14216,Burglary
224978,2025-09-16,14216,Fraud
675265,2025-09-16,14205,Vandalism
950614,2025-09-16,14205,Burglary
845019,2025-09-16,14205,Assault
397444,2025-09-16,14205,Fraud
442737,2025-09-16,14205,Assault
282362,2025-09-16,14209,Vandalism
663737,2025-09-16,14209,Drug Offense
705732,2025-09-16,14209,Theft
979430,2025-09-16,14209,Vandalism
441050,2025-09-16,14209,Fraud
914580,2025-09-16,14220,Vandalism
709881,2025-09-16,14220,Vandalism
813240,2025-09-16,14220,Assault
829268,2025-09-16,14201,Drug Offense
592502,2025-09-16,14201,Vandalism
946462,2025-09-16,14201,Vandalism
728296,2025-09-16,14208,Fraud
498967,2025-09-16,14208,Fraud
649067,2025-09-16,14208,Burglary
142794,2025-09-16,14208,Drug Offense
194267,2025-09-16,14208,Theft
796083,2025-09-16,14208,Theft
354619,2025-09-16,14207,Vandalism
817166,2025-09-16,14207,Burglary
954675,2025-09-16,14207,Theft
619625,2025-09-16,14207,Fraud
163873,2025-09-16,14207,Burglary
455020,2025-09-16,14207,Drug Offense
660504,2025-09-16,14207,Assault
228948,2025-09-16,14210,Drug Offense
452542,2025-09-16,14210,Fraud
137004,2025-09-16,14210,Burglary
814667,2025-09-16,14210,Assault
698183,2025-09-16,14219,Drug Offense
353529,2025-09-16,14219,Theft
916513,2025-09-16,14219,Burglary
766573,2025-09-16,14219,Fraud
576038,2025-09-16,14219,Drug Offense
787089,2025-09-16,14219,Fraud
370839,2025-09-16,14218,Assault
574762,2025-09-16,14218,Drug Offense
766619,2025-09-16,14218,Burglary
200040,2025-09-16,14218,Theft
117219,2025-09-16,14218,Fraud
785005,2025-09-16,14218,Drug Offense
515781,2025-09-16,14218,Assault
137280,2025-09-16,14213,Vandalism
293040,2025-09-16,14213,Burglary
485999,2025-09-16,14213,Fraud
472589,2025-09-16,14214,Assault
296212,2025-09-16,14214,Burglary
563740,2025-09-16,14214,Assault
108243,2025-09-16,14214,Theft
157005,2025-09-16,14214,Assault
745953,2025-09-16,14214,Drug Offense
566723,2025-09-16,14214,Drug Offense
111233,2025-09-16,14203,Vandalism
722479,2025-09-16,14203,Vandalism
320052,2025-09-16,14203,Burglary
601540,2025-09-16,14203,Drug Offense
305406,2025-09-16,14203,Fraud
510374,2025-09-16,14211,Theft
593737,2025-09-16,14211,Fraud
858866,2025-09-16,14211,Fraud
174149,2025-09-16,14211,Assault
231883,2025-09-16,14211,Burglary
264444,2025-09-16,14211,Fraud
992894,2025-09-17,14216,Vandalism
602779,2025-09-17,14216,Vandalism
174724,2025-09-17,14216,Theft
758080,2025-09-17,14216,Drug Offense
129208,2025-09-17,14216,Fraud
381451,2025-09-17,14207,Fraud
940095,2025-09-17,14207,Theft
751634,2025-09-17,14207,Assault
117813,2025-09-17,14207,Fraud
993573,2025-09-17,14207,Burglary
652522,2025-09-17,14208,Drug Offense
290927,2025-09-17,14208,Drug Offense
100741,2025-09-17,14208,Drug Offense
721589,2025-09-17,14208,Theft
209559,2025-09-17,14203,Vandalism
770908,2025-09-17,14203,Fraud
194657,2025-09-17,14203,Assault
370981,2025-09-17,14203,Theft
244556,2025-09-17,14210,Burglary
530165,2025-09-17,14210,Theft
218143,2025-09-17,14210,Theft
461058,2025-09-17,14210,Vandalism
200448,2025-09-17,14210,Theft
699241,2025-09-17,14210,Assault
177012,2025-09-17,14210,Assault
154223,2025-09-17,14211,Theft
903549,2025-09-17,14211,Assault
859430,2025-09-17,14211,Theft
400228,2025-09-17,14211,Drug Offense
744978,2025-09-17,14211,Assault
163135,2025-09-17,14211,Drug Offense
192389,2025-09-17,14211,Assault
549043,2025-09-17,14220,Drug Offense
895169,2025-09-17,14220,Fraud
261636,2025-09-17,14220,Vandalism
841075,2025-09-17,14212,Fraud
472498,2025-09-17,14212,Burglary
575127,2025-09-17,14212,Burglary
272758,2025-09-17,14212,Fraud
155682,2025-09-17,14212,Vandalism
535779,2025-09-17,14212,Burglary
981914,2025-09-17,14212,Theft
419671,2025-09-17,14214,Fraud
169838,2025-09-17,14214,Drug Offense
696966,2025-09-17,14214,Theft
248026,2025-09-17,14214,Burglary
580506,2025-09-17,14214,Drug Offense
706901,2025-09-17,14214,Assault
669185,2025-09-17,14218,Burglary
631602,2025-09-17,14218,Burglary
446796,2025-09-17,14218,Burglary
177871,2025-09-17,14205,Assault
840757,2025-09-17,14205,Theft
532510,2025-09-17,14205,Vandalism
626169,2025-09-17,14205,Assault
814719,2025-09-17,14205,Fraud
271172,2025-09-17,14204,Theft
645720,2025-09-17,14204,Vandalism
853419,2025-09-17,14204,Assault
212282,2025-09-17,14204,Assault
852651,2025-09-17,14204,Theft
726690,2025-09-17,14204,Burglary
792747,2025-09-17,14206,Burglary
889724,2025-09-17,14206,Fraud
433920,2025-09-17,14206,Theft
496497,2025-09-17,14206,Drug Offense
312051,2025-09-17,14206,Vandalism
248040,2025-09-17,14215,Theft
280412,2025-09-17,14215,Fraud
684739,2025-09-17,14215,Assault
845614,2025-09-17,14215,Assault
250153,2025-09-18,14220,Burglary
986906,2025-09-18,14220,Drug Offense
476212,2025-09-18,14220,Theft
467758,2025-09-18,14220,Drug Offense
369527,2025-09-18,14220,Drug Offense
536092,2025-09-18,14220,Assault
129067,2025-09-18,14208,Fraud
829294,2025-09-18,14208,Assault
763410,2025-09-18,14208,Fraud
284186,2025-09-18,14208,Drug Offense
922659,2025-09-18,14208,Burglary
794917,2025-09-18,14202,Theft
639528,2025-09-18,14202,Burglary
918577,2025-09-18,14202,Theft
859706,2025-09-18,14202,Drug Offense
616514,2025-09-18,14202,Burglary
792666,2025-09-18,14202,Assault
787161,2025-09-18,14201,Assault
926997,2025-09-18,14201,Assault
733261,2025-09-18,14201,Vandalism
636235,2025-09-18,14201,Fraud
796883,2025-09-18,14216,Assault
836992,2025-09-18,14216,Vandalism
842546,2025-09-18,14216,Vandalism
719300,2025-09-18,14216,Burglary
458852,2025-09-18,14216,Assault
284492,2025-09-18,14215,Fraud
806685,2025-09-18,14215,Theft
264698,2025-09-18,14215,Burglary
389962,2025-09-18,14215,Theft
229475,2025-09-18,14215,Theft
271825,2025-09-18,14215,Drug Offense
904888,2025-09-18,14215,Fraud
104154,2025-09-18,14209,Drug Offense
168969,2025-09-18,14209,Theft
728255,2025-09-18,14209,Drug Offense
952646,2025-09-18,14209,Drug Offense
568746,2025-09-18,14209,Drug Offense
543578,2025-09-18,14212,Theft
147261,2025-09-18,14212,Vandalism
317317,2025-09-18,14212,Vandalism
796804,2025-09-18,14213,Vandalism
482279,2025-09-18,14213,Fraud
204519,2025-09-18,14213,Fraud
632200,2025-09-18,14213,Drug Offense
644646,2025-09-18,14204,Burglary
557748,2025-09-18,14204,Drug Offense
452542,2025-09-18,14204,Theft
558602,2025-09-18,14207,Drug Offense
494654,2025-09-18,14207,Vandalism
661343,2025-09-18,14207,Drug Offense
840181,2025-09-18,14207,Assault
409959,2025-09-18,14207,Assault
865983,2025-09-18,14219,Fraud
565358,2025-09-18,14219,Drug Offense
442529,2025-09-18,14219,Assault
503733,2025-09-18,14219,Assault
567642,2025-09-18,14219,Drug Offense
902196,2025-09-18,14219,Assault
102434,2025-09-19,14207,Drug Offense
752181,2025-09-19,14207,Theft
687304,2025-09-19,14207,Vandalism
350653,2025-09-19,14207,Vandalism
102911,2025-09-19,14207,Fraud
324202,2025-09-19,14215,Theft
520979,2025-09-19,14215,Vandalism
485697,2025-09-19,14215,Theft
245711,2025-09-19,14215,Drug Offense
926742,2025-09-19,14215,Drug Offense
706351,2025-09-19,14215,Theft
337625,2025-09-19,14203,Fraud
917924,2025-09-19,14203,Vandalism
882288,2025-09-19,14203,Vandalism
747959,2025-09-19,14203,Theft
495347,2025-09-19,14203,Assault
802905,2025-09-19,14209,Theft
262350,2025-09-19,14209,Vandalism
805146,2025-09-19,14209,Drug Offense
395171,2025-09-19,14209,Assault
820467,2025-09-19,14209,Fraud
131449,2025-09-19,14209,Drug Offense
743798,2025-09-19,14201,Drug Offense
549988,2025-09-19,14201,Vandalism
197012,2025-09-19,14201,Drug Offense
855404,2025-09-19,14201,Theft
952656,2025-09-19,14201,Theft
416404,2025-09-19,14217,Fraud
652617,2025-09-19,14217,Vandalism
632358,2025-09-19,14217,Assault
349053,2025-09-19,14217,Assault
604142,2025-09-19,14213,Assault
307970,2025-09-19,14213,Burglary
694549,2025-09-19,14213,Assault
460638,2025-09-19,14213,Burglary
316636,2025-09-19,14213,Vandalism
832621,2025-09-19,14213,Burglary
392783,2025-09-19,14219,Drug Offense
909860,2025-09-19,14219,Vandalism
867619,2025-09-19,14219,Vandalism
373159,2025-09-19,14219,Fraud
777041,2025-09-19,14219,Vandalism
569268,2025-09-19,14219,Drug Offense
552617,2025-09-19,14218,Burglary
549282,2025-09-19,14218,Vandalism
833428,2025-09-19,14218,Fraud
793565,2025-09-19,14214,Burglary
896344,2025-09-19,14214,Burglary
955533,2025-09-19,14214,Drug Offense
561404,2025-09-19,14214,Burglary
500443,2025-09-19,14214,Burglary
826195,2025-09-19,14202,Theft
771208,2025-09-19,14202,Burglary
923290,2025-09-19,14202,Theft
364009,2025-09-19,14202,Fraud
516971,2025-09-19,14202,Drug Offense
675244,2025-09-19,14202,Theft
752359,2025-09-19,14220,Drug Offense
406117,2025-09-19,14220,Vandalism
810084,2025-09-19,14220,Fraud
649553,2025-09-19,14220,Fraud
801987,2025-09-20,14207,Vandalism
277283,2025-09-20,14207,Drug Offense
724440,2025-09-20,14207,Assault
820038,2025-09-20,14207,Theft
955677,2025-09-20,14207,Vandalism
491087,2025-09-20,14207,Vandalism
985533,2025-09-20,14220,Drug Offense
845001,2025-09-20,14220,Fraud
780914,2025-09-20,14220,Burglary
356201,2025-09-20,14220,Theft
227468,2025-09-20,14206,Assault
642351,2025-09-20,14206,Theft
638013,2025-09-20,14206,Assault
817486,2025-09-20,14206,Theft
696211,2025-09-20,14206,Theft
239358,2025-09-20,14206,Assault
658984,2025-09-20,14202,Theft
674509,2025-09-20,14202,Burglary
436241,2025-09-20,14202,Burglary
831560,2025-09-20,14203,Drug Offense
608201,2025-09-20,14203,Fraud
516681,2025-09-20,14203,Fraud
328255,2025-09-20,14203,Assault
786752,2025-09-20,14208,Vandalism
790061,2025-09-20,14208,Burglary
180171,2025-09-20,14208,Vandalism
611267,2025-09-20,14205,Fraud
696474,2025-09-20,14205,Fraud
705310,2025-09-20,14205,Burglary
399571,2025-09-20,14201,Assault
538477,2025-09-20,14201,Assault
300397,2025-09-20,14201,Vandalism
925298,2025-09-20,14219,Vandalism
872453,2025-09-20,14219,Fraud
489826,2025-09-20,14219,Fraud
153764,2025-09-20,14219,Burglary
614148,2025-09-20,14219,Theft
497142,2025-09-20,14215,Vandalism
451757,2025-09-20,14215,Assault
894675,2025-09-20,14215,Theft
926004,2025-09-20,14215,Burglary
651094,2025-09-20,14212,Drug Offense
850897,2025-09-20,14212,Assault
848650,2025-09-20,14212,Assault
525028,2025-09-20,14212,Drug Offense
985166,2025-09-20,14212,Drug Offense
868079,2025-09-20,14218,Burglary
651550,2025-09-20,14218,Fraud
653322,2025-09-20,14218,Vandalism
532578,2025-09-20,14218,Drug Offense
389715,2025-09-20,14218,Vandalism
715803,2025-09-20,14216,Vandalism
211157,2025-09-20,14216,Drug Offense
451945,2025-09-20,14216,Theft
574013,2025-09-20,14216,Fraud
437706,2025-09-20,14216,Theft
229193,2025-09-20,14216,Fraud
603728,2025-09-21,14205,Fraud
271573,2025-09-21,14205,Theft
111363,2025-09-21,14205,Theft
269840,2025-09-21,14205,Assault
694961,2025-09-21,14202,Drug Offense
724523,2025-09-21,14202,Burglary
576675,2025-09-21,14202,Vandalism
574985,2025-09-21,14202,Assault
151332,2025-09-21,14213,Burglary
154454,2025-09-21,14213,Drug Offense
788290,2025-09-21,14213,Fraud
595796,2025-09-21,14212,Theft
637258,2025-09-21,14212,Assault
594401,2025-09-21,14212,Drug Offense
289392,2025-09-21,14212,Fraud
951244,2025-09-21,14214,Fraud
845874,2025-09-21,14214,Assault
998524,2025-09-21,14214,Burglary
133659,2025-09-21,14201,Theft
277018,2025-09-21,14201,Theft
843505,2025-09-21,14201,Fraud
891371,2025-09-21,14201,Burglary
835053,2025-09-21,14201,Assault
751644,2025-09-21,14201,Drug Offense
657216,2025-09-21,14218,Drug Offense
826530,2025-09-21,14218,Assault
810911,2025-09-21,14218,Burglary
703981,2025-09-21,14218,Drug Offense
353820,2025-09-21,14218,Burglary
616163,2025-09-21,14218,Theft
712945,2025-09-21,14218,Drug Offense
953802,2025-09-21,14220,Drug Offense
598094,2025-09-21,14220,Vandalism
686000,2025-09-21,14220,Vandalism
858962,2025-09-21,14220,Vandalism
987132,2025-09-21,14220,Vandalism
409695,2025-09-21,14203,Assault
472600,2025-09-21,14203,Burglary
784301,2025-09-21,14203,Theft
346229,2025-09-21,14203,Drug Offense
657997,2025-09-21,14203,Fraud
738858,2025-09-21,14207,Assault
482373,2025-09-21,14207,Fraud
102699,2025-09-21,14207,Vandalism
712445,2025-09-21,14210,Theft
562380,2025-09-21,14210,Fraud
442522,2025-09-21,14210,Burglary
730237,2025-09-21,14210,Fraud
681618,2025-09-21,14210,Drug Offense
590166,2025-09-21,14210,Theft
394401,2025-09-21,14210,Burglary
437279,2025-09-22,14216,Drug Offense
436657,2025-09-22,14216,Drug Offense
158946,2025-09-22,14216,Theft
351225,2025-09-22,14216,Burglary
422579,2025-09-22,14216,Drug Offense
443873,2025-09-22,14216,Theft
786201,2025-09-22,14216,Fraud
550700,2025-09-22,14212,Assault
414876,2025-09-22,14212,Burglary
579756,2025-09-22,14212,Theft
208668,2025-09-22,14212,Assault
392290,2025-09-22,14212,Burglary
870634,2025-09-22,14207,Fraud
788522,2025-09-22,14207,Theft
602797,2025-09-22,14207,Vandalism
963401,2025-09-22,14201,Drug Offense
650504,2025-09-22,14201,Theft
873566,2025-09-22,14201,Drug Offense
222031,2025-09-22,14201,Theft
939562,2025-09-22,14201,Theft
495465,2025-09-22,14201,Drug Offense
715240,2025-09-22,14209,Theft
656607,2025-09-22,14209,Burglary
614238,2025-09-22,14209,Theft
585537,2025-09-22,14202,Vandalism
179776,2025-09-22,14202,Assault
724259,2025-09-22,14202,Burglary
659923,2025-09-22,14204,Burglary
357566,2025-09-22,14204,Fraud
856290,2025-09-22,14204,Assault
285912,2025-09-22,14204,Drug Offense
702251,2025-09-22,14204,Drug Offense
757086,2025-09-22,14204,Burglary
107155,2025-09-22,14211,Vandalism
386940,2025-09-22,14211,Fraud
344085,2025-09-22,14211,Assault
176419,2025-09-22,14206,Fraud
738875,2025-09-22,14206,Fraud
291629,2025-09-22,14206,Vandalism
933494,2025-09-22,14215,Fraud
706694,2025-09-22,14215,Burglary
429598,2025-09-22,14215,Vandalism
325891,2025-09-22,14215,Assault
846134,2025-09-22,14215,Burglary
230768,2025-09-23,14210,Fraud
308259,2025-09-23,14210,Fraud
848644,2025-09-23,14210,Burglary
127300,2025-09-23,14205,Fraud
161644,2025-09-23,14205,Drug Offense
206082,2025-09-23,14205,Drug Offense
537867,2025-09-23,14205,Assault
780452,2025-09-23,14216,Vandalism
457825,2025-09-23,14216,Vandalism
521052,2025-09-23,14216,Burglary
808051,2025-09-23,14216,Drug Offense
982803,2025-09-23,14216,Fraud
134984,2025-09-23,14216,Assault
121589,2025-09-23,14216,Drug Offense
324134,2025-09-23,14208,Vandalism
914481,2025-09-23,14208,Burglary
228800,2025-09-23,14208,Drug Offense
357887,2025-09-23,14208,Theft
245943,2025-09-23,14208,Fraud
331401,2025-09-23,14204,Drug Offense
708599,2025-09-23,14204,Theft
359343,2025-09-23,14204,Vandalism
170182,2025-09-23,14215,Drug Offense
803981,2025-09-23,14215,Theft
665112,2025-09-23,14215,Theft
185775,2025-09-23,14212,Drug Offense
776477,2025-09-23,14212,Burglary
230218,2025-09-23,14212,Burglary
966422,2025-09-23,14212,Assault
394704,2025-09-23,14212,Vandalism
562174,2025-09-23,14203,Drug Offense
818367,2025-09-23,14203,Assault
375813,2025-09-23,14203,Burglary
127906,2025-09-23,14203,Vandalism
895426,2025-09-23,14203,Fraud
337095,2025-09-23,14201,Assault
784815,2025-09-23,14201,Assault
206291,2025-09-23,14201,Assault
241723,2025-09-23,14201,Assault
958661,2025-09-23,14201,Vandalism
321536,2025-09-23,14201,Vandalism
988849,2025-09-23,14202,Fraud
930617,2025-09-23,14202,Vandalism
341790,2025-09-23,14202,Assault
522002,2025-09-23,14218,Fraud
825661,2025-09-23,14218,Fraud
665402,2025-09-23,14218,Burglary
318070,2025-09-23,14218,Burglary
959438,2025-09-23,14218,Fraud
831201,2025-09-23,14218,Theft
598697,2025-09-23,14218,Fraud
132037,2025-09-23,14207,Theft
292092,2025-09-23,14207,Assault
660042,2025-09-23,14207,Drug Offense
917964,2025-09-23,14207,Drug Offense
246444,2025-09-23,14207,Theft
573700,2025-09-23,14207,Fraud
781902,2025-09-23,14206,Burglary
479193,2025-09-23,14206,Theft
736099,2025-09-23,14206,Vandalism
719596,2025-09-23,14206,Drug Offense
414362,2025-09-23,14206,Fraud
104752,2025-09-23,14206,Drug Offense
780143,2025-09-23,14206,Drug Offense
723892,2025-09-23,14213,Fraud
220299,2025-09-23,14213,Theft
470048,2025-09-23,14213,Theft
571598,2025-09-23,14213,Fraud
470143,2025-09-23,14213,Drug Offense
308931,2025-09-23,14213,Theft
206918,2025-09-23,14213,Burglary
330434,2025-09-23,14209,Assault
955882,2025-09-23,14209,Theft
958286,2025-09-23,14209,Assault
250877,2025-09-23,14209,Vandalism
975108,2025-09-24,14204,Burglary
142425,2025-09-24,14204,Theft
142140,2025-09-24,14204,Assault
413196,2025-09-24,14204,Theft
694779,2025-09-24,14204,Fraud
403933,2025-09-24,14204,Theft
373220,2025-09-24,14204,Theft
722839,2025-09-24,14218,Drug Offense
256534,2025-09-24,14218,Drug Offense
661340,2025-09-24,14218,Assault
215351,2025-09-24,14218,Fraud
605556,2025-09-24,14217,Vandalism
797113,2025-09-24,14217,Assault
417336,2025-09-24,14217,Drug Offense
433257,2025-09-24,14217,Burglary
106306,2025-09-24,14217,Fraud
685628,2025-09-24,14217,Drug Offense
449706,2025-09-24,14212,Theft
685057,2025-09-24,14212,Burglary
171745,2025-09-24,14212,Vandalism
991247,2025-09-24,14212,Fraud
226372,2025-09-24,14211,Vandalism
667043,2025-09-24,14211,Burglary
112557,2025-09-24,14211,Fraud
730687,2025-09-24,14211,Burglary
858685,2025-09-24,14211,Assault
696713,2025-09-24,14211,Fraud
403787,2025-09-24,14211,Theft
767684,2025-09-24,14203,Fraud
215538,2025-09-24,14203,Vandalism
950544,2025-09-24,14203,Assault
706506,2025-09-24,14203,Fraud
287064,2025-09-24,14203,Drug Offense
785446,2025-09-24,14203,Assault
230471,2025-09-24,14201,Fraud
262471,2025-09-24,14201,Vandalism
626233,2025-09-24,14201,Theft
908692,2025-09-24,14201,Vandalism
398302,2025-09-24,14201,Drug Offense
483825,2025-09-24,14201,Burglary
236603,2025-09-24,14208,Fraud
291155,2025-09-24,14208,Assault
584638,2025-09-24,14208,Fraud
678749,2025-09-24,14208,Assault
742331,2025-09-24,14208,Fraud
465435,2025-09-24,14208,Fraud
188260,2025-09-24,14214,Fraud
659273,2025-09-24,14214,Vandalism
